id,path,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage
44341,/kaggle/input/fashion-product-images-small/images/44341.jpg,1,1,1,5,2,2,2,1
14431,/kaggle/input/fashion-product-images-small/images/14431.jpg,2,3,5,28,4,2,2,1
20604,/kaggle/input/fashion-product-images-small/images/20604.jpg,2,2,8,10,10,3,5,1
52224,/kaggle/input/fashion-product-images-small/images/52224.jpg,2,2,13,60,3,2,2,1
45293,/kaggle/input/fashion-product-images-small/images/45293.jpg,2,2,3,3,17,3,3,1
36761,/kaggle/input/fashion-product-images-small/images/36761.jpg,1,2,3,3,4,3,3,1
33021,/kaggle/input/fashion-product-images-small/images/33021.jpg,2,1,1,21,29,2,2,2
25144,/kaggle/input/fashion-product-images-small/images/25144.jpg,2,2,8,10,19,3,5,1
11371,/kaggle/input/fashion-product-images-small/images/11371.jpg,1,1,1,1,4,1,1,1
41401,/kaggle/input/fashion-product-images-small/images/41401.jpg,2,1,1,11,8,2,2,1
14603,/kaggle/input/fashion-product-images-small/images/14603.jpg,1,2,4,6,5,2,1,1
37481,/kaggle/input/fashion-product-images-small/images/37481.jpg,2,2,3,3,8,3,3,1
5254,/kaggle/input/fashion-product-images-small/images/5254.jpg,5,2,8,61,17,3,5,1
44173,/kaggle/input/fashion-product-images-small/images/44173.jpg,2,4,12,27,14,4,4,1
25978,/kaggle/input/fashion-product-images-small/images/25978.jpg,2,4,12,27,14,4,4,1
4386,/kaggle/input/fashion-product-images-small/images/4386.jpg,1,1,1,5,5,2,1,1
51693,/kaggle/input/fashion-product-images-small/images/51693.jpg,5,2,16,29,10,3,3,1
16154,/kaggle/input/fashion-product-images-small/images/16154.jpg,1,3,5,17,4,1,1,3
22361,/kaggle/input/fashion-product-images-small/images/22361.jpg,1,3,10,62,1,2,2,1
29789,/kaggle/input/fashion-product-images-small/images/29789.jpg,1,1,1,5,14,2,8,1
19920,/kaggle/input/fashion-product-images-small/images/19920.jpg,5,2,8,43,4,3,5,1
7503,/kaggle/input/fashion-product-images-small/images/7503.jpg,1,1,1,5,2,2,1,4
46624,/kaggle/input/fashion-product-images-small/images/46624.jpg,1,4,12,16,5,4,4,1
34204,/kaggle/input/fashion-product-images-small/images/34204.jpg,1,1,2,4,1,1,8,1
17086,/kaggle/input/fashion-product-images-small/images/17086.jpg,2,2,20,37,19,3,5,1
50741,/kaggle/input/fashion-product-images-small/images/50741.jpg,1,3,5,7,4,3,9,1
55233,/kaggle/input/fashion-product-images-small/images/55233.jpg,2,4,25,63,32,2,10,1
13426,/kaggle/input/fashion-product-images-small/images/13426.jpg,1,1,1,5,17,2,1,1
43356,/kaggle/input/fashion-product-images-small/images/43356.jpg,2,3,5,23,21,2,2,4
28207,/kaggle/input/fashion-product-images-small/images/28207.jpg,1,2,16,29,4,3,3,1
13846,/kaggle/input/fashion-product-images-small/images/13846.jpg,1,1,1,1,2,1,1,1
12994,/kaggle/input/fashion-product-images-small/images/12994.jpg,3,3,5,23,4,1,1,4
46278,/kaggle/input/fashion-product-images-small/images/46278.jpg,2,1,1,55,17,2,2,1
16508,/kaggle/input/fashion-product-images-small/images/16508.jpg,1,1,2,2,2,1,1,1
18492,/kaggle/input/fashion-product-images-small/images/18492.jpg,1,3,7,9,2,1,1,1
19540,/kaggle/input/fashion-product-images-small/images/19540.jpg,1,1,1,64,2,2,1,1
7963,/kaggle/input/fashion-product-images-small/images/7963.jpg,1,1,1,5,8,1,1,4
8117,/kaggle/input/fashion-product-images-small/images/8117.jpg,1,2,3,3,4,3,3,1
49230,/kaggle/input/fashion-product-images-small/images/49230.jpg,1,2,4,6,4,2,3,1
39147,/kaggle/input/fashion-product-images-small/images/39147.jpg,2,1,21,40,7,1,2,2
36933,/kaggle/input/fashion-product-images-small/images/36933.jpg,2,4,12,27,7,4,4,1
57138,/kaggle/input/fashion-product-images-small/images/57138.jpg,2,1,2,45,10,2,2,1
20856,/kaggle/input/fashion-product-images-small/images/20856.jpg,1,3,5,7,4,1,1,1
41861,/kaggle/input/fashion-product-images-small/images/41861.jpg,1,3,10,13,4,2,3,1
5608,/kaggle/input/fashion-product-images-small/images/5608.jpg,1,3,10,13,4,2,1,1
58170,/kaggle/input/fashion-product-images-small/images/58170.jpg,2,2,8,41,17,1,2,1
53598,/kaggle/input/fashion-product-images-small/images/53598.jpg,1,5,26,65,4,3,3,4
15983,/kaggle/input/fashion-product-images-small/images/15983.jpg,1,1,1,1,33,1,1,1
39375,/kaggle/input/fashion-product-images-small/images/39375.jpg,2,2,3,3,3,3,3,1
14851,/kaggle/input/fashion-product-images-small/images/14851.jpg,2,2,20,37,34,2,1,1
59290,/kaggle/input/fashion-product-images-small/images/59290.jpg,1,2,3,3,4,3,3,1
52678,/kaggle/input/fashion-product-images-small/images/52678.jpg,1,2,3,3,4,3,3,1
20258,/kaggle/input/fashion-product-images-small/images/20258.jpg,1,1,1,5,10,1,1,1
47198,/kaggle/input/fashion-product-images-small/images/47198.jpg,1,3,10,13,10,2,2,1
27841,/kaggle/input/fashion-product-images-small/images/27841.jpg,1,2,6,8,8,2,2,1
28035,/kaggle/input/fashion-product-images-small/images/28035.jpg,1,1,9,25,35,2,3,1
31924,/kaggle/input/fashion-product-images-small/images/31924.jpg,2,2,8,10,4,2,2,1
26993,/kaggle/input/fashion-product-images-small/images/26993.jpg,2,1,2,2,2,2,2,1
13248,/kaggle/input/fashion-product-images-small/images/13248.jpg,1,1,2,45,10,1,1,1
43538,/kaggle/input/fashion-product-images-small/images/43538.jpg,2,1,1,11,2,2,2,1
8325,/kaggle/input/fashion-product-images-small/images/8325.jpg,3,1,1,5,20,1,1,1
31118,/kaggle/input/fashion-product-images-small/images/31118.jpg,4,1,1,11,17,2,2,1
19772,/kaggle/input/fashion-product-images-small/images/19772.jpg,1,3,5,7,2,1,1,1
46876,/kaggle/input/fashion-product-images-small/images/46876.jpg,1,2,4,6,5,2,2,1
5862,/kaggle/input/fashion-product-images-small/images/5862.jpg,1,1,1,5,4,2,1,1
39711,/kaggle/input/fashion-product-images-small/images/39711.jpg,1,2,3,3,4,3,3,1
14409,/kaggle/input/fashion-product-images-small/images/14409.jpg,2,3,5,28,8,2,2,1
58726,/kaggle/input/fashion-product-images-small/images/58726.jpg,1,1,1,5,5,2,2,1
44379,/kaggle/input/fashion-product-images-small/images/44379.jpg,1,4,12,27,4,4,4,1
11947,/kaggle/input/fashion-product-images-small/images/11947.jpg,1,3,10,13,31,2,2,1
36759,/kaggle/input/fashion-product-images-small/images/36759.jpg,1,2,3,3,8,3,3,1
51499,/kaggle/input/fashion-product-images-small/images/51499.jpg,2,1,2,2,2,2,2,1
29583,/kaggle/input/fashion-product-images-small/images/29583.jpg,2,3,5,20,3,2,2,1
55805,/kaggle/input/fashion-product-images-small/images/55805.jpg,2,1,19,35,14,2,4,1
7709,/kaggle/input/fashion-product-images-small/images/7709.jpg,2,1,2,2,4,1,1,1
28451,/kaggle/input/fashion-product-images-small/images/28451.jpg,2,1,2,4,4,2,2,1
43960,/kaggle/input/fashion-product-images-small/images/43960.jpg,1,1,1,1,5,2,2,3
8741,/kaggle/input/fashion-product-images-small/images/8741.jpg,1,1,1,1,1,1,1,1
55039,/kaggle/input/fashion-product-images-small/images/55039.jpg,2,4,14,19,10,4,4,1
19316,/kaggle/input/fashion-product-images-small/images/19316.jpg,5,2,8,43,5,1,1,1
27419,/kaggle/input/fashion-product-images-small/images/27419.jpg,2,1,19,58,4,3,5,1
34832,/kaggle/input/fashion-product-images-small/images/34832.jpg,1,3,5,23,8,2,2,4
23885,/kaggle/input/fashion-product-images-small/images/23885.jpg,1,3,5,23,5,3,2,4
19918,/kaggle/input/fashion-product-images-small/images/19918.jpg,5,2,8,43,4,3,5,1
22359,/kaggle/input/fashion-product-images-small/images/22359.jpg,1,1,1,1,2,2,1,1
19124,/kaggle/input/fashion-product-images-small/images/19124.jpg,2,3,7,9,14,1,1,1
16950,/kaggle/input/fashion-product-images-small/images/16950.jpg,1,2,16,29,10,3,3,1
49654,/kaggle/input/fashion-product-images-small/images/49654.jpg,2,1,2,36,5,2,2,1
48786,/kaggle/input/fashion-product-images-small/images/48786.jpg,2,2,13,31,3,2,8,1
2049,/kaggle/input/fashion-product-images-small/images/2049.jpg,1,1,1,5,8,2,7,4
17882,/kaggle/input/fashion-product-images-small/images/17882.jpg,1,1,9,30,8,2,3,1
44977,/kaggle/input/fashion-product-images-small/images/44977.jpg,1,2,3,3,3,3,3,1
33019,/kaggle/input/fashion-product-images-small/images/33019.jpg,2,1,1,21,20,2,2,2
41439,/kaggle/input/fashion-product-images-small/images/41439.jpg,1,3,5,23,4,1,2,4
39523,/kaggle/input/fashion-product-images-small/images/39523.jpg,5,2,8,66,4,2,2,1
52812,/kaggle/input/fashion-product-images-small/images/52812.jpg,1,2,20,37,4,2,2,1
11349,/kaggle/input/fashion-product-images-small/images/11349.jpg,1,1,2,2,2,2,4,1
24892,/kaggle/input/fashion-product-images-small/images/24892.jpg,1,1,1,5,4,1,1,1
58514,/kaggle/input/fashion-product-images-small/images/58514.jpg,2,1,1,11,5,2,2,1
33825,/kaggle/input/fashion-product-images-small/images/33825.jpg,2,3,5,23,3,2,2,4
25940,/kaggle/input/fashion-product-images-small/images/25940.jpg,2,2,17,33,20,2,2,1
38637,/kaggle/input/fashion-product-images-small/images/38637.jpg,1,1,1,5,17,2,2,1
5896,/kaggle/input/fashion-product-images-small/images/5896.jpg,1,3,5,7,4,2,1,1
4944,/kaggle/input/fashion-product-images-small/images/4944.jpg,1,1,1,1,8,2,1,1
10861,/kaggle/input/fashion-product-images-small/images/10861.jpg,1,1,1,5,8,1,1,1
59600,/kaggle/input/fashion-product-images-small/images/59600.jpg,2,1,15,26,36,1,2,2
42846,/kaggle/input/fashion-product-images-small/images/42846.jpg,2,2,8,10,25,2,2,1
35128,/kaggle/input/fashion-product-images-small/images/35128.jpg,2,2,13,18,7,3,2,1
47508,/kaggle/input/fashion-product-images-small/images/47508.jpg,1,1,9,25,4,2,3,1
54923,/kaggle/input/fashion-product-images-small/images/54923.jpg,4,1,2,51,31,2,2,1
43994,/kaggle/input/fashion-product-images-small/images/43994.jpg,2,4,12,16,14,4,4,1
17278,/kaggle/input/fashion-product-images-small/images/17278.jpg,1,1,1,5,5,1,1,1
31588,/kaggle/input/fashion-product-images-small/images/31588.jpg,1,1,1,5,16,2,2,1
49492,/kaggle/input/fashion-product-images-small/images/49492.jpg,1,3,5,7,16,2,2,1
18230,/kaggle/input/fashion-product-images-small/images/18230.jpg,1,1,1,5,8,1,1,1
23871,/kaggle/input/fashion-product-images-small/images/23871.jpg,1,1,1,5,5,1,1,1
9667,/kaggle/input/fashion-product-images-small/images/9667.jpg,1,1,1,1,7,1,1,1
16198,/kaggle/input/fashion-product-images-small/images/16198.jpg,1,1,2,67,4,1,1,4
3953,/kaggle/input/fashion-product-images-small/images/3953.jpg,2,1,1,5,17,2,1,1
29745,/kaggle/input/fashion-product-images-small/images/29745.jpg,1,2,3,3,4,3,3,1
28697,/kaggle/input/fashion-product-images-small/images/28697.jpg,2,1,1,21,4,2,2,2
12538,/kaggle/input/fashion-product-images-small/images/12538.jpg,1,1,2,4,2,1,1,1
8587,/kaggle/input/fashion-product-images-small/images/8587.jpg,1,1,1,1,17,1,1,1
42248,/kaggle/input/fashion-product-images-small/images/42248.jpg,2,1,1,11,14,2,2,1
48772,/kaggle/input/fashion-product-images-small/images/48772.jpg,2,2,13,31,3,2,8,1
17876,/kaggle/input/fashion-product-images-small/images/17876.jpg,1,1,9,30,5,2,3,1
30668,/kaggle/input/fashion-product-images-small/images/30668.jpg,1,2,16,29,4,3,3,1
9455,/kaggle/input/fashion-product-images-small/images/9455.jpg,1,1,1,1,17,1,1,3
18002,/kaggle/input/fashion-product-images-small/images/18002.jpg,2,1,2,51,4,2,1,4
44983,/kaggle/input/fashion-product-images-small/images/44983.jpg,2,2,3,3,3,3,3,1
38405,/kaggle/input/fashion-product-images-small/images/38405.jpg,2,2,6,8,8,2,2,1
53934,/kaggle/input/fashion-product-images-small/images/53934.jpg,2,2,8,10,10,2,2,1
1638,/kaggle/input/fashion-product-images-small/images/1638.jpg,5,1,2,68,2,1,7,4
25188,/kaggle/input/fashion-product-images-small/images/25188.jpg,2,2,8,10,10,3,5,1
24866,/kaggle/input/fashion-product-images-small/images/24866.jpg,1,2,6,8,4,2,2,1
53108,/kaggle/input/fashion-product-images-small/images/53108.jpg,2,2,13,46,3,3,3,1
21528,/kaggle/input/fashion-product-images-small/images/21528.jpg,2,2,8,10,13,3,5,1
59432,/kaggle/input/fashion-product-images-small/images/59432.jpg,2,2,8,10,4,2,2,1
32903,/kaggle/input/fashion-product-images-small/images/32903.jpg,2,1,2,24,17,2,2,1
6079,/kaggle/input/fashion-product-images-small/images/6079.jpg,1,1,1,5,5,2,1,1
12960,/kaggle/input/fashion-product-images-small/images/12960.jpg,1,3,5,23,8,1,1,4
29321,/kaggle/input/fashion-product-images-small/images/29321.jpg,1,1,1,5,4,2,2,4
9031,/kaggle/input/fashion-product-images-small/images/9031.jpg,1,3,5,7,24,3,1,1
6845,/kaggle/input/fashion-product-images-small/images/6845.jpg,5,2,11,69,4,2,1,1
18466,/kaggle/input/fashion-product-images-small/images/18466.jpg,2,4,12,27,8,4,4,1
26369,/kaggle/input/fashion-product-images-small/images/26369.jpg,2,1,1,1,2,2,2,1
33489,/kaggle/input/fashion-product-images-small/images/33489.jpg,1,1,1,1,6,2,2,1
59056,/kaggle/input/fashion-product-images-small/images/59056.jpg,2,3,5,7,2,3,2,1
15379,/kaggle/input/fashion-product-images-small/images/15379.jpg,1,3,5,7,4,2,2,1
45409,/kaggle/input/fashion-product-images-small/images/45409.jpg,2,3,5,20,4,3,2,1
56822,/kaggle/input/fashion-product-images-small/images/56822.jpg,1,1,2,45,9,2,2,1
58184,/kaggle/input/fashion-product-images-small/images/58184.jpg,2,2,8,10,9,2,2,1
40947,/kaggle/input/fashion-product-images-small/images/40947.jpg,3,1,1,5,17,2,2,1
39381,/kaggle/input/fashion-product-images-small/images/39381.jpg,1,1,2,2,4,2,2,1
15977,/kaggle/input/fashion-product-images-small/images/15977.jpg,1,1,1,1,17,1,1,1
32769,/kaggle/input/fashion-product-images-small/images/32769.jpg,1,1,1,5,2,4,8,1
10439,/kaggle/input/fashion-product-images-small/images/10439.jpg,1,1,1,5,10,1,1,1
59264,/kaggle/input/fashion-product-images-small/images/59264.jpg,2,2,3,3,8,3,3,1
14099,/kaggle/input/fashion-product-images-small/images/14099.jpg,2,1,1,11,14,1,1,1
1852,/kaggle/input/fashion-product-images-small/images/1852.jpg,1,1,1,5,2,2,1,1
30802,/kaggle/input/fashion-product-images-small/images/30802.jpg,1,1,1,1,2,2,2,2
51009,/kaggle/input/fashion-product-images-small/images/51009.jpg,2,1,9,12,37,2,4,1
29113,/kaggle/input/fashion-product-images-small/images/29113.jpg,2,2,4,6,8,2,2,1
7399,/kaggle/input/fashion-product-images-small/images/7399.jpg,1,3,5,17,4,3,9,3
26967,/kaggle/input/fashion-product-images-small/images/26967.jpg,2,1,1,11,1,2,2,1
27089,/kaggle/input/fashion-product-images-small/images/27089.jpg,2,1,1,21,10,2,2,2
48124,/kaggle/input/fashion-product-images-small/images/48124.jpg,2,2,6,8,10,2,2,1
9203,/kaggle/input/fashion-product-images-small/images/9203.jpg,1,3,5,23,4,1,1,4
51835,/kaggle/input/fashion-product-images-small/images/51835.jpg,2,1,9,25,17,2,3,1
3739,/kaggle/input/fashion-product-images-small/images/3739.jpg,1,2,22,44,2,1,7,4
19786,/kaggle/input/fashion-product-images-small/images/19786.jpg,1,1,1,5,1,3,3,1
44948,/kaggle/input/fashion-product-images-small/images/44948.jpg,1,3,5,23,4,2,2,4
24091,/kaggle/input/fashion-product-images-small/images/24091.jpg,1,1,1,5,1,1,1,1
33026,/kaggle/input/fashion-product-images-small/images/33026.jpg,2,1,1,21,14,1,2,2
41406,/kaggle/input/fashion-product-images-small/images/41406.jpg,2,1,1,5,14,2,2,1
11376,/kaggle/input/fashion-product-images-small/images/11376.jpg,2,1,1,11,5,1,1,1
25143,/kaggle/input/fashion-product-images-small/images/25143.jpg,2,2,8,41,3,3,5,1
44174,/kaggle/input/fashion-product-images-small/images/44174.jpg,2,4,12,70,8,4,4,1
5253,/kaggle/input/fashion-product-images-small/images/5253.jpg,5,2,8,61,5,3,5,1
20431,/kaggle/input/fashion-product-images-small/images/20431.jpg,2,2,20,37,10,3,5,1
14604,/kaggle/input/fashion-product-images-small/images/14604.jpg,1,2,4,6,6,2,1,1
4381,/kaggle/input/fashion-product-images-small/images/4381.jpg,1,1,1,5,2,2,1,1
46623,/kaggle/input/fashion-product-images-small/images/46623.jpg,5,2,8,43,4,2,2,1
19927,/kaggle/input/fashion-product-images-small/images/19927.jpg,1,3,10,13,5,1,1,1
7504,/kaggle/input/fashion-product-images-small/images/7504.jpg,2,1,1,5,14,2,1,4
22366,/kaggle/input/fashion-product-images-small/images/22366.jpg,1,1,1,5,8,1,1,1
3998,/kaggle/input/fashion-product-images-small/images/3998.jpg,1,3,7,9,4,2,1,1
51694,/kaggle/input/fashion-product-images-small/images/51694.jpg,5,2,16,29,10,3,3,1
16153,/kaggle/input/fashion-product-images-small/images/16153.jpg,1,3,5,17,4,1,1,3
17081,/kaggle/input/fashion-product-images-small/images/17081.jpg,2,2,20,37,2,3,5,1
50746,/kaggle/input/fashion-product-images-small/images/50746.jpg,1,3,5,17,4,3,9,3
34203,/kaggle/input/fashion-product-images-small/images/34203.jpg,1,1,2,4,21,3,8,1
55234,/kaggle/input/fashion-product-images-small/images/55234.jpg,2,4,25,63,32,2,10,1
13421,/kaggle/input/fashion-product-images-small/images/13421.jpg,1,1,1,5,4,2,1,1
27614,/kaggle/input/fashion-product-images-small/images/27614.jpg,1,1,2,45,9,2,2,1
22154,/kaggle/input/fashion-product-images-small/images/22154.jpg,1,3,5,17,4,1,1,3
16361,/kaggle/input/fashion-product-images-small/images/16361.jpg,1,1,1,1,16,1,1,3
46411,/kaggle/input/fashion-product-images-small/images/46411.jpg,1,1,1,15,4,2,2,1
7736,/kaggle/input/fashion-product-images-small/images/7736.jpg,1,2,22,44,17,1,1,1
34031,/kaggle/input/fashion-product-images-small/images/34031.jpg,3,1,1,1,2,2,2,1
50574,/kaggle/input/fashion-product-images-small/images/50574.jpg,1,1,9,57,21,2,3,1
22968,/kaggle/input/fashion-product-images-small/images/22968.jpg,5,2,8,43,4,2,1,1
3396,/kaggle/input/fashion-product-images-small/images/3396.jpg,2,2,8,10,2,3,5,1
31543,/kaggle/input/fashion-product-images-small/images/31543.jpg,1,1,1,5,1,2,2,1
19329,/kaggle/input/fashion-product-images-small/images/19329.jpg,1,3,5,7,10,1,1,1
13613,/kaggle/input/fashion-product-images-small/images/13613.jpg,1,1,9,30,17,2,3,1
27426,/kaggle/input/fashion-product-images-small/images/27426.jpg,2,1,2,24,35,3,5,1
2244,/kaggle/input/fashion-product-images-small/images/2244.jpg,2,1,1,5,4,1,7,1
43163,/kaggle/input/fashion-product-images-small/images/43163.jpg,1,2,3,3,8,3,3,1
33214,/kaggle/input/fashion-product-images-small/images/33214.jpg,2,1,1,55,4,2,2,1
10096,/kaggle/input/fashion-product-images-small/images/10096.jpg,2,3,5,23,2,1,1,4
11144,/kaggle/input/fashion-product-images-small/images/11144.jpg,1,1,1,1,4,1,1,1
25371,/kaggle/input/fashion-product-images-small/images/25371.jpg,1,1,9,30,16,2,3,1
20603,/kaggle/input/fashion-product-images-small/images/20603.jpg,2,2,8,10,4,3,5,1
58719,/kaggle/input/fashion-product-images-small/images/58719.jpg,2,1,1,21,15,2,2,2
11978,/kaggle/input/fashion-product-images-small/images/11978.jpg,1,3,10,13,1,2,2,1
36766,/kaggle/input/fashion-product-images-small/images/36766.jpg,1,2,3,3,4,3,3,1
45294,/kaggle/input/fashion-product-images-small/images/45294.jpg,2,2,3,3,4,3,3,1
52223,/kaggle/input/fashion-product-images-small/images/52223.jpg,2,2,13,60,8,1,2,1
34455,/kaggle/input/fashion-product-images-small/images/34455.jpg,2,3,5,28,4,4,8,3
6280,/kaggle/input/fashion-product-images-small/images/6280.jpg,1,1,1,5,14,2,1,1
46075,/kaggle/input/fashion-product-images-small/images/46075.jpg,1,2,6,8,4,2,2,1
35587,/kaggle/input/fashion-product-images-small/images/35587.jpg,1,3,10,13,10,2,8,1
7352,/kaggle/input/fashion-product-images-small/images/7352.jpg,1,1,1,5,7,1,1,1
27042,/kaggle/input/fashion-product-images-small/images/27042.jpg,2,2,8,41,4,2,2,1
2620,/kaggle/input/fashion-product-images-small/images/2620.jpg,1,1,1,5,2,1,7,4
43507,/kaggle/input/fashion-product-images-small/images/43507.jpg,1,1,1,5,16,2,2,1
28836,/kaggle/input/fashion-product-images-small/images/28836.jpg,2,1,1,21,25,2,2,2
31127,/kaggle/input/fashion-product-images-small/images/31127.jpg,4,1,18,34,4,2,2,1
26190,/kaggle/input/fashion-product-images-small/images/26190.jpg,1,4,12,27,2,4,4,1
55462,/kaggle/input/fashion-product-images-small/images/55462.jpg,2,4,14,19,7,4,4,1
11520,/kaggle/input/fashion-product-images-small/images/11520.jpg,2,1,2,2,4,1,1,1
25715,/kaggle/input/fashion-product-images-small/images/25715.jpg,5,2,22,44,2,2,2,4
41250,/kaggle/input/fashion-product-images-small/images/41250.jpg,1,2,6,8,10,2,2,3
40382,/kaggle/input/fashion-product-images-small/images/40382.jpg,2,1,1,11,14,2,2,1
38298,/kaggle/input/fashion-product-images-small/images/38298.jpg,1,2,20,37,10,2,2,1
57335,/kaggle/input/fashion-product-images-small/images/57335.jpg,2,1,9,12,8,3,5,1
52647,/kaggle/input/fashion-product-images-small/images/52647.jpg,2,2,8,10,4,2,2,1
20267,/kaggle/input/fashion-product-images-small/images/20267.jpg,2,3,5,28,4,3,5,1
14052,/kaggle/input/fashion-product-images-small/images/14052.jpg,1,1,1,1,8,1,1,1
53795,/kaggle/input/fashion-product-images-small/images/53795.jpg,1,1,1,5,4,2,2,1
